customer_id,age,location,signup_date,subscription_type,last_payment_date,payment_delay_days,failed_payments_count,avg_weekly_usage_hours,days_since_last_login,courses_completed,tickets_raised,last_ticket_days
2683,39,Chicago,510,Monthly,43,4,2,18.98,408,2,1,294.0
2684,43,New York,494,Yearly,415,5,4,9.08,219,9,4,329.0
2685,19,Los Angeles,607,Yearly,594,4,2,9.68,252,1,4,304.0
2686,40,Seattle,244,Monthly,90,9,2,6.3,244,5,2,217.0
2687,58,North Angelaland,264,Yearly,8,3,4,3.98,20,7,1,352.0
2688,19,Los Angeles,33,Monthly,33,4,0,17.01,18,4,5,62.0
2689,45,New York,572,Monthly,516,11,4,13.7,332,7,0,
2690,21,New York,338,Yearly,142,7,2,2.24,246,0,1,328.0
2691,31,Los Angeles,600,Yearly,125,2,2,6.04,125,3,3,73.0
2692,45,Los Angeles,729,Yearly,102,7,0,17.62,235,8,2,243.0
2693,35,New York,167,Yearly,91,8,1,1.91,59,10,5,268.0
2694,60,Los Angeles,370,Yearly,10,5,0,9.11,302,4,2,119.0
2695,58,Los Angeles,483,Monthly,109,1,1,19.52,405,4,5,72.0
2696,28,New York,46,Monthly,25,6,4,5.24,24,5,0,
2697,58,Los Angeles,277,Monthly,140,0,1,10.65,141,2,5,192.0
2698,41,New York,564,Yearly,25,11,4,16.31,307,3,5,171.0
2699,55,Los Angeles,171,Yearly,77,0,4,16.85,39,7,2,61.0
2700,25,Los Angeles,465,Monthly,225,5,0,10.9,295,4,5,284.0
2701,46,New York,569,Yearly,364,13,4,11.81,349,9,5,281.0
2702,58,New York,247,Monthly,194,6,4,19.19,208,5,2,338.0
2703,28,New York,547,Monthly,406,7,4,1.88,524,8,1,283.0
2704,50,Los Angeles,414,Monthly,132,13,2,0.41,115,8,3,166.0
2705,35,Katherineshire,663,Yearly,660,10,0,15.24,460,7,3,139.0
2706,20,Los Angeles,461,Yearly,410,15,3,13.31,347,6,2,123.0
2707,45,New York,718,Yearly,602,14,2,13.13,625,6,0,
2708,45,Los Angeles,175,Yearly,69,4,2,6.12,152,10,5,149.0
2709,48,New York,274,Yearly,24,6,4,17.61,98,4,3,54.0
2710,35,Los Angeles,201,Monthly,105,7,3,3.4,199,10,2,187.0
2711,45,Kimberlyton,658,Monthly,653,13,2,11.04,365,0,2,300.0
2712,44,Chicago,673,Monthly,189,4,4,12.92,410,1,0,
2713,48,Denver,229,Monthly,196,3,3,0.83,19,4,2,129.0
2714,22,Los Angeles,550,Yearly,113,14,3,0.67,142,4,5,192.0
2715,27,North Douglasshire,468,Yearly,455,6,1,11.51,111,9,0,
2716,29,Chicago,613,Monthly,197,15,4,13.72,318,9,2,25.0
2717,32,New York,702,Monthly,96,15,2,5.68,214,3,5,169.0
2718,47,New York,247,Yearly,34,15,0,12.25,126,3,4,209.0
2719,27,Los Angeles,24,Monthly,21,4,4,11.88,20,7,0,
2720,53,Chicago,685,Yearly,104,2,3,13.7,327,7,3,329.0
2721,53,New York,607,Yearly,92,0,3,2.84,147,8,2,12.0
2722,19,Denver,464,Yearly,84,8,1,19.52,140,7,0,
2723,49,Denver,386,Monthly,44,5,4,16.85,22,1,1,177.0
2724,42,Austin,234,Yearly,142,2,1,12.37,195,4,2,19.0
2725,37,Los Angeles,58,Yearly,25,7,0,6.83,56,5,0,
2726,18,Los Angeles,298,Monthly,267,8,2,15.56,122,2,0,
2727,49,Chicago,131,Monthly,100,3,4,3.24,99,4,2,118.0
2728,59,Chicago,68,Monthly,55,14,3,17.17,57,10,0,
2729,49,New York,196,Monthly,189,2,1,17.36,45,4,2,244.0
2730,49,New York,499,Monthly,411,0,1,1.97,196,5,0,
2731,45,New York,721,Monthly,697,15,1,8.34,376,10,4,270.0
2732,55,Los Angeles,517,Yearly,507,5,3,17.99,515,2,2,192.0
2733,25,Los Angeles,84,Yearly,78,8,4,10.64,21,10,4,175.0
2734,37,Los Angeles,17,Yearly,1,12,1,2.23,2,5,3,75.0
2735,19,Chicago,48,Yearly,48,2,3,10.87,21,2,0,
2736,23,Denver,414,Yearly,277,8,0,16.23,336,8,1,329.0
2737,24,Los Angeles,397,Monthly,263,10,1,8.64,83,4,4,244.0
2738,47,New York,480,Yearly,85,13,4,1.23,113,10,4,336.0
2739,42,New York,92,Monthly,44,0,3,13.46,92,5,1,130.0
2740,45,New York,166,Yearly,110,15,2,11.09,3,1,0,
2741,25,Austin,547,Yearly,507,14,3,4.75,50,7,5,343.0
2742,33,Chicago,212,Monthly,14,5,2,16.67,210,9,5,296.0
2743,48,South Amanda,672,Monthly,560,13,4,8.09,161,4,2,41.0
2744,56,Chicago,64,Yearly,44,6,3,5.33,42,7,0,
2745,48,Denver,712,Yearly,393,2,0,19.74,198,4,5,54.0
2746,21,Gregoryview,670,Monthly,383,5,2,3.45,140,4,4,77.0
2747,36,New York,633,Monthly,44,1,1,5.26,628,5,0,
2748,44,New York,6,Yearly,3,4,2,15.15,2,7,3,47.0
2749,36,Lake Meganview,523,Yearly,344,5,1,14.3,199,1,1,156.0
2750,58,Chicago,647,Yearly,464,13,1,0.03,246,10,2,48.0
2751,27,Chicago,585,Yearly,406,5,1,0.09,472,3,0,
2752,23,Los Angeles,338,Monthly,129,3,4,16.07,290,8,1,214.0
2753,35,Los Angeles,376,Monthly,256,5,4,9.33,108,10,4,334.0
2754,48,Seattle,260,Yearly,234,3,2,3.24,106,8,3,323.0
2755,56,New York,599,Yearly,282,7,3,17.37,364,1,1,344.0
2756,33,New York,154,Yearly,123,3,1,6.95,29,0,5,67.0
2757,41,Chicago,477,Yearly,153,5,2,7.82,405,3,2,185.0
2758,60,New York,179,Monthly,17,14,4,18.14,154,4,5,286.0
2759,60,Clarkton,405,Monthly,22,5,2,19.71,167,6,2,360.0
2760,50,New York,343,Yearly,154,12,0,17.86,229,8,1,204.0
2761,58,Los Angeles,220,Yearly,94,4,3,10.72,95,3,4,364.0
2762,59,Denver,486,Monthly,37,2,2,13.92,239,6,2,327.0
2763,41,Los Angeles,474,Monthly,233,5,1,9.96,386,2,1,192.0
2764,40,Chicago,463,Yearly,172,4,0,17.33,374,5,0,
2765,37,Los Angeles,696,Yearly,259,12,4,3.14,499,8,2,92.0
2766,37,Denver,6,Yearly,3,4,2,8.55,1,5,2,290.0
2767,60,Los Angeles,503,Yearly,40,9,4,18.02,486,3,5,0.0
2768,43,New York,213,Yearly,203,3,2,5.29,42,9,0,
2769,22,New York,541,Yearly,311,3,0,2.7,455,1,5,241.0
2770,47,Chicago,124,Yearly,46,6,2,11.53,61,5,3,73.0
2771,58,Chicago,375,Monthly,363,11,3,7.82,39,2,2,177.0
2772,22,Los Angeles,162,Yearly,157,14,3,7.31,2,2,4,231.0
2773,25,Chicago,559,Monthly,28,3,0,6.65,77,0,3,182.0
2774,55,Los Angeles,385,Yearly,248,14,1,9.77,51,0,5,149.0
2775,44,Denver,236,Monthly,229,2,2,4.84,124,6,4,0.0
2776,40,Seattle,157,Monthly,51,13,2,3.92,49,0,4,269.0
2777,30,Chicago,417,Monthly,319,4,4,1.58,278,10,0,
2778,57,Chicago,30,Monthly,19,13,1,12.04,24,9,3,223.0
2779,40,New York,442,Yearly,144,15,2,7.71,90,7,1,95.0
2780,30,New York,604,Yearly,212,10,3,5.96,97,7,5,101.0
2781,37,Chicago,536,Monthly,403,14,3,4.11,83,7,0,
2782,28,New York,465,Yearly,381,1,1,13.62,300,2,2,359.0
2783,27,Denver,511,Yearly,435,6,1,11.55,133,9,3,365.0
2784,18,Los Angeles,578,Yearly,16,4,2,16.6,306,1,4,85.0
2785,47,New York,719,Monthly,607,1,1,12.68,228,2,4,203.0
2786,58,Chicago,543,Monthly,87,7,4,6.66,213,0,4,17.0
2787,57,Chicago,123,Yearly,74,0,2,4.69,71,9,4,305.0
2788,31,Los Angeles,602,Monthly,185,2,2,13.21,391,0,2,8.0
2789,47,Chicago,544,Yearly,21,6,1,8.78,319,6,3,160.0
2790,53,Los Angeles,449,Monthly,292,12,3,12.27,29,1,0,
2791,38,Chicago,407,Yearly,205,15,1,0.12,355,5,5,335.0
2792,30,Los Angeles,454,Monthly,38,13,3,6.63,69,5,3,291.0
2793,40,Chicago,87,Yearly,21,8,0,3.45,6,6,4,14.0
2794,28,New York,136,Monthly,6,5,4,8.33,7,1,3,268.0
2795,19,Austin,632,Yearly,359,11,1,6.11,153,7,5,313.0
2796,42,Los Angeles,21,Yearly,7,9,3,11.56,5,2,5,131.0
2797,51,Chicago,457,Monthly,292,1,0,3.28,13,1,5,163.0
2798,54,Port Mallorymouth,357,Yearly,100,9,3,1.18,348,6,1,94.0
2799,24,Los Angeles,26,Monthly,16,11,2,16.49,23,0,1,102.0
2800,46,Chicago,426,Yearly,238,2,4,14.65,328,6,5,78.0
2801,58,Los Angeles,293,Yearly,208,11,2,10.93,226,10,4,310.0
2802,35,Denver,26,Yearly,1,7,2,12.96,7,1,1,139.0
2803,50,New York,669,Yearly,148,10,4,15.2,137,4,5,136.0
2804,30,New York,97,Yearly,90,12,0,18.56,13,7,1,252.0
2805,34,Ryanton,293,Yearly,151,5,2,14.24,67,3,0,
2806,49,New York,64,Monthly,1,2,3,11.16,4,10,3,94.0
2807,60,Chicago,670,Monthly,375,4,3,4.99,538,6,1,197.0
2808,25,Chicago,3,Monthly,2,0,1,17.75,1,4,2,220.0
2809,30,Seattle,293,Monthly,291,6,4,4.26,55,5,4,17.0
2810,36,Chicago,601,Monthly,317,1,0,2.84,110,10,5,223.0
2811,56,New York,433,Monthly,362,11,3,18.96,341,6,3,309.0
2812,47,New York,409,Yearly,108,6,2,6.9,374,9,0,
2813,40,Chicago,258,Yearly,139,12,0,8.55,154,1,2,274.0
2814,50,Chicago,210,Monthly,176,9,2,2.05,13,3,4,49.0
2815,31,Los Angeles,646,Yearly,96,6,3,16.98,196,0,1,131.0
2816,50,Chicago,580,Yearly,202,8,4,5.43,57,9,3,364.0
2817,51,Chicago,125,Monthly,54,1,1,18.79,61,3,1,36.0
2818,39,Los Angeles,125,Monthly,121,13,4,1.19,122,8,0,
2819,24,New York,242,Yearly,155,4,1,12.55,136,0,0,
2820,43,New York,358,Monthly,338,1,3,15.57,21,1,4,147.0
2821,21,New York,58,Yearly,52,7,3,7.56,32,10,2,319.0
2822,38,Chicago,153,Monthly,108,9,0,14.79,5,10,4,6.0
2823,26,Chicago,499,Yearly,483,11,1,2.07,54,1,1,201.0
2824,23,Chicago,582,Monthly,260,8,2,19.41,345,7,2,77.0
2825,46,Chicago,483,Yearly,199,12,2,18.62,49,8,1,296.0
2826,33,Seattle,75,Monthly,43,11,3,19.87,42,4,4,339.0
2827,24,Los Angeles,41,Yearly,28,15,4,11.94,14,6,3,80.0
2828,40,Austin,146,Yearly,91,7,0,3.5,93,10,0,
2829,20,Los Angeles,276,Yearly,252,7,0,10.94,164,1,3,209.0
2830,59,Chicago,157,Monthly,16,6,4,7.92,90,10,4,2.0
2831,28,Chicago,542,Yearly,527,2,3,18.51,266,4,2,232.0
2832,53,Austin,296,Monthly,143,15,3,7.13,52,5,0,
2833,37,Chicago,372,Yearly,130,14,0,16.99,319,2,0,
2834,58,Los Angeles,175,Monthly,43,6,3,5.88,150,0,2,124.0
2835,41,Los Angeles,664,Yearly,91,9,3,6.9,486,7,3,15.0
2836,47,New York,386,Yearly,115,1,0,16.69,195,10,0,
2837,43,Seattle,492,Monthly,43,8,3,9.96,83,0,4,262.0
2838,52,Los Angeles,544,Yearly,129,3,4,1.67,398,3,4,73.0
2839,56,New York,585,Yearly,361,5,3,0.14,472,8,5,64.0
2840,60,New York,663,Yearly,587,4,2,6.62,536,10,1,71.0
2841,21,New York,97,Monthly,85,5,3,16.65,44,9,1,70.0
2842,36,Chicago,64,Yearly,40,14,1,5.97,2,2,5,125.0
2843,18,Markmouth,233,Yearly,19,0,1,1.04,38,3,2,273.0
2844,50,Los Angeles,590,Monthly,239,10,2,1.5,540,10,4,22.0
2845,51,New York,320,Monthly,44,9,1,6.11,98,1,1,116.0
2846,24,Chicago,372,Yearly,66,10,0,17.92,325,0,5,288.0
2847,47,Chicago,204,Yearly,30,4,4,1.0,8,4,2,266.0
2848,58,Chicago,315,Yearly,287,0,2,19.71,271,2,0,
2849,32,Los Angeles,144,Yearly,77,1,3,7.92,113,0,3,288.0
2850,29,Chicago,491,Monthly,196,10,1,0.97,171,1,5,229.0
2851,20,Los Angeles,76,Monthly,2,14,3,4.41,55,8,3,81.0
2852,53,Chicago,210,Yearly,126,11,0,7.86,19,1,0,
2853,44,Chicago,539,Monthly,519,13,3,19.7,533,10,5,123.0
2854,52,Chicago,319,Yearly,226,8,0,6.35,166,0,1,238.0
2855,18,Chicago,548,Monthly,195,3,1,1.2,309,10,4,152.0
2856,46,New York,455,Monthly,86,13,2,13.79,387,6,3,225.0
2857,42,Austin,62,Monthly,57,1,3,19.83,36,2,2,321.0
2858,55,Port Micheal,520,Monthly,489,0,0,6.64,286,5,5,227.0
2859,30,Chicago,99,Monthly,24,4,0,2.22,23,4,1,100.0
2860,44,New York,336,Yearly,332,6,3,5.5,146,1,4,88.0
2861,25,Kathyside,241,Yearly,6,7,3,6.12,61,0,1,214.0
2862,48,Denver,657,Yearly,396,4,1,19.87,482,4,2,27.0
2863,36,Chicago,322,Monthly,209,12,3,14.86,260,9,1,210.0
2864,20,Los Angeles,413,Monthly,110,13,4,2.74,7,4,2,277.0
2865,18,Chicago,544,Yearly,475,1,3,11.66,203,3,1,20.0
2866,28,Seattle,512,Monthly,193,4,2,15.43,5,3,5,79.0
2867,48,Los Angeles,660,Yearly,289,13,0,4.23,162,3,0,
2868,54,New York,541,Yearly,289,14,4,2.93,424,0,2,171.0
2869,33,Los Angeles,468,Yearly,426,1,4,7.03,426,9,0,
2870,28,Los Angeles,408,Monthly,150,7,2,7.35,179,2,1,134.0
2871,30,New York,622,Yearly,445,8,4,8.69,410,9,0,
2872,52,Los Angeles,16,Monthly,2,13,3,18.95,6,2,0,
2873,42,Chicago,134,Yearly,77,5,0,5.69,85,9,4,357.0
2874,56,Chicago,686,Monthly,125,15,2,4.87,268,10,3,79.0
2875,57,New York,552,Yearly,265,6,0,3.53,506,7,0,
2876,35,Lake Bryanmouth,63,Monthly,46,15,3,17.72,25,7,0,
2877,60,Chicago,668,Monthly,277,15,0,12.38,380,7,0,
2878,37,New York,649,Yearly,538,2,2,0.39,12,6,3,320.0
2879,59,New York,284,Yearly,33,8,0,3.11,8,9,5,197.0
2880,22,Seattle,547,Monthly,528,3,2,0.42,446,4,4,126.0
2881,28,New York,176,Yearly,159,4,3,13.89,142,9,2,233.0
2882,23,Austin,330,Monthly,32,6,0,16.88,309,0,4,327.0
2883,28,Chicago,370,Yearly,188,14,3,12.99,121,1,0,
2884,25,Chicago,284,Yearly,270,5,0,7.64,183,4,1,18.0
2885,38,Chicago,546,Monthly,463,13,3,19.47,150,7,4,211.0
2886,57,Chicago,666,Monthly,592,12,0,16.8,305,2,5,185.0
2887,54,Chicago,28,Monthly,9,13,2,2.45,4,7,3,111.0
2888,43,New York,152,Monthly,99,5,1,18.23,44,9,4,69.0
2889,27,New York,393,Yearly,95,13,2,19.9,303,0,3,265.0
2890,40,Denver,316,Yearly,147,4,4,6.8,61,2,2,292.0
2891,24,Chicago,457,Yearly,61,3,1,18.96,287,9,2,168.0
2892,52,Seattle,332,Yearly,238,3,3,1.86,10,2,3,256.0
2893,43,Chicago,328,Monthly,81,12,4,6.68,197,4,1,208.0
2894,28,Chicago,692,Yearly,416,15,3,4.87,515,6,4,318.0
2895,46,Los Angeles,586,Yearly,539,10,2,17.55,533,9,2,185.0
2896,39,Los Angeles,461,Yearly,284,8,4,16.59,313,10,2,237.0
2897,38,New York,548,Yearly,319,14,2,4.52,414,9,3,193.0
2898,54,Chicago,228,Yearly,155,11,3,10.44,187,3,2,135.0
2899,35,Chicago,465,Yearly,56,11,3,12.95,78,0,4,295.0
2900,23,New York,707,Monthly,165,9,0,16.57,48,8,0,
2901,23,New York,391,Monthly,255,5,1,4.39,172,10,0,
2902,43,Chicago,575,Monthly,189,8,0,3.15,224,8,2,29.0
2903,22,Los Angeles,189,Monthly,85,3,1,15.07,52,8,5,195.0
2904,50,Denver,338,Yearly,97,2,2,9.66,231,9,5,193.0
2905,56,New York,21,Monthly,11,13,1,6.64,17,5,0,
2906,25,New York,166,Yearly,77,2,3,11.9,56,10,0,
2907,30,Chicago,439,Yearly,358,4,4,15.06,134,6,3,344.0
2908,59,New York,234,Yearly,115,15,1,9.64,166,8,5,45.0
2909,58,Los Angeles,555,Monthly,131,13,4,11.55,19,2,1,223.0
2910,24,Chicago,671,Yearly,626,2,1,18.51,90,10,2,285.0
2911,46,Seattle,167,Yearly,122,10,1,2.27,50,5,1,55.0
2912,56,Seattle,369,Yearly,364,0,1,17.86,350,6,0,
2913,29,Chicago,655,Yearly,627,13,4,16.05,185,4,5,49.0
2914,58,New York,153,Yearly,145,4,3,2.11,124,0,4,253.0
2915,29,Denver,293,Yearly,104,14,2,4.18,126,5,3,164.0
2916,26,Los Angeles,581,Yearly,147,10,4,3.81,134,3,0,
2917,40,Chicago,489,Yearly,472,14,0,5.64,60,4,1,264.0
2918,45,Los Angeles,491,Monthly,312,2,1,0.97,20,1,2,146.0
2919,49,Chicago,671,Yearly,497,1,3,18.27,596,2,0,
2920,54,New York,339,Yearly,288,4,2,16.58,230,10,2,5.0
2921,47,Los Angeles,105,Monthly,12,7,1,19.0,74,1,3,64.0
2922,34,Los Angeles,673,Monthly,431,0,4,15.68,248,7,3,65.0
2923,34,Los Angeles,458,Monthly,323,4,1,12.78,398,7,4,210.0
2924,59,New York,731,Monthly,6,5,4,1.6,334,10,3,177.0
2925,25,Los Angeles,337,Monthly,228,3,0,11.81,298,10,1,104.0
2926,27,New York,40,Monthly,23,13,1,16.01,18,8,3,349.0
2927,19,North Ashleyville,636,Yearly,420,9,4,14.69,275,1,0,
2928,35,Chicago,112,Monthly,29,3,4,12.08,47,5,4,337.0
2929,41,Seattle,306,Yearly,116,13,1,12.58,60,4,0,
2930,25,New York,13,Monthly,10,9,3,0.33,11,10,3,283.0
2931,48,Denver,653,Yearly,497,9,0,6.11,464,9,3,293.0
2932,22,Chicago,406,Monthly,22,1,4,2.62,276,8,1,172.0
2933,30,Los Angeles,113,Monthly,89,3,3,11.45,48,7,1,347.0
2934,30,Denver,183,Monthly,34,13,0,13.73,148,0,2,34.0
2935,49,Denver,124,Yearly,47,14,4,2.03,115,7,2,255.0
2936,58,Chicago,556,Yearly,116,14,0,19.64,130,3,2,14.0
2937,57,New York,243,Yearly,73,2,0,13.13,161,7,0,
2938,44,New York,243,Monthly,155,10,0,16.71,49,8,2,228.0
2939,31,New York,324,Monthly,83,5,3,17.94,57,8,4,195.0
2940,51,Los Angeles,290,Monthly,248,14,3,18.78,249,5,2,313.0
2941,58,New York,64,Monthly,26,8,2,18.94,43,8,2,196.0
2942,41,Austin,310,Monthly,110,0,4,19.89,134,5,0,
2943,49,South Lisaport,715,Yearly,97,3,0,12.95,453,3,3,222.0
2944,57,Chicago,374,Monthly,61,11,4,12.76,120,1,3,347.0
2945,20,Los Angeles,256,Yearly,90,14,4,16.67,80,4,3,185.0
2946,39,Denver,500,Monthly,27,14,3,13.88,15,6,4,209.0
2947,48,New York,465,Yearly,280,10,3,1.39,276,1,2,361.0
2948,28,New York,532,Monthly,430,2,1,6.67,59,0,3,276.0
2949,58,New York,26,Monthly,17,10,0,9.13,25,8,1,55.0
2950,25,Chicago,277,Yearly,125,11,3,18.82,15,2,1,223.0
2951,58,Chicago,248,Yearly,108,7,0,14.52,208,4,2,283.0
2952,25,New York,587,Monthly,562,15,0,1.31,285,0,1,164.0
2953,48,Chicago,329,Yearly,252,7,3,2.26,305,0,4,83.0
2954,22,Chicago,138,Yearly,61,13,4,5.08,104,1,0,
2955,52,Denver,467,Monthly,288,0,0,8.76,248,2,4,143.0
2956,48,Los Angeles,623,Monthly,369,10,4,7.39,145,6,2,94.0
2957,38,Chicago,558,Monthly,443,5,4,14.1,10,8,3,184.0
2958,43,Seattle,253,Monthly,167,7,3,2.87,219,5,1,219.0
2959,38,Los Angeles,58,Yearly,45,2,4,14.77,30,6,2,340.0
2960,44,New York,436,Yearly,364,12,0,0.47,29,4,4,277.0
2961,44,New York,130,Yearly,126,2,3,4.54,41,4,4,138.0
2962,22,Chicago,14,Monthly,14,1,1,12.64,9,7,5,10.0
2963,43,New York,87,Monthly,9,2,3,16.01,3,8,5,308.0
2964,53,New York,33,Yearly,10,5,2,7.8,12,0,5,123.0
2965,57,Los Angeles,51,Yearly,19,1,0,3.7,11,10,4,307.0
2966,55,Piercehaven,661,Yearly,171,4,1,1.18,192,8,5,102.0
2967,45,Los Angeles,305,Yearly,8,8,1,6.13,141,2,5,340.0
2968,56,Denver,128,Yearly,7,14,3,1.25,12,3,4,176.0
2969,40,Seattle,557,Monthly,181,0,1,1.34,21,6,5,360.0
2970,50,Chicago,331,Monthly,237,2,0,15.74,114,10,3,341.0
2971,43,Chicago,6,Monthly,1,12,2,2.09,4,6,5,231.0
2972,22,Chicago,457,Monthly,184,8,0,11.36,139,5,3,97.0
2973,53,New York,595,Yearly,357,4,4,14.19,118,4,1,306.0
2974,30,Los Angeles,18,Yearly,13,3,0,19.37,14,10,4,20.0
2975,23,Chicago,636,Yearly,504,10,4,14.09,96,10,3,296.0
2976,21,Los Angeles,180,Monthly,146,3,0,10.94,139,2,0,
2977,47,Wilsonside,255,Yearly,85,12,3,14.19,99,6,3,291.0
2978,33,Chicago,701,Monthly,416,13,3,12.23,231,8,3,133.0
2979,37,Chicago,270,Yearly,213,13,3,19.14,235,4,1,125.0
2980,43,Austin,154,Yearly,34,6,0,15.16,150,1,1,240.0
2981,37,New York,164,Yearly,152,4,0,8.36,140,3,4,243.0
2982,44,New York,590,Monthly,258,10,2,12.11,124,4,1,294.0
2983,39,Chicago,722,Monthly,581,9,3,17.97,42,6,1,211.0
2984,22,Chicago,104,Monthly,97,0,4,13.68,36,10,0,
2985,47,Petersonmouth,480,Yearly,31,9,4,4.38,375,8,0,
2986,25,Austin,667,Yearly,400,15,2,10.79,19,8,3,165.0
2987,26,New York,639,Monthly,53,5,0,0.41,242,1,3,214.0
2988,30,Austin,671,Monthly,78,12,1,10.12,633,4,5,343.0
2989,33,New York,398,Yearly,338,7,4,17.36,326,1,4,339.0
2990,58,New York,12,Yearly,10,12,1,1.18,2,5,4,188.0
2991,22,Chicago,344,Yearly,96,12,1,18.85,182,9,1,337.0
2992,25,Los Angeles,661,Yearly,251,8,4,4.35,336,9,5,261.0
2993,21,Chicago,41,Yearly,32,10,1,1.62,37,2,5,182.0
2994,35,Los Angeles,102,Monthly,34,12,2,7.84,15,2,4,103.0
2995,32,Seattle,660,Monthly,297,9,2,10.82,438,7,2,160.0
2996,31,Los Angeles,660,Monthly,23,8,4,6.36,146,6,4,356.0
2997,56,Austin,268,Yearly,66,13,2,19.71,3,9,1,160.0
2998,44,Denver,215,Yearly,149,7,1,6.98,39,2,0,
2999,37,Chicago,622,Yearly,54,1,4,6.8,492,6,2,267.0
3000,20,Seattle,545,Monthly,417,9,4,15.44,185,9,3,177.0
